image_path,category,subcategory,full_label
Data\Hazardous\paints\paint-in-tin_iStock-1100x620px_copyright_janssenkruseproductions_1130426675_200917.jpg,Hazardous,paints,Hazardous_paints
Data\Hazardous\paints\Paint-Solvents-and-Thinners.jpg,Hazardous,paints,Hazardous_paints
Data\Hazardous\paints\paint-thinner.jpg,Hazardous,paints,Hazardous_paints
Data\Hazardous\paints\Paint-Thinners.jpg,Hazardous,paints,Hazardous_paints
Data\Hazardous\paints\paintBuckets.jpg,Hazardous,paints,Hazardous_paints
Data\Hazardous\paints\paintcans_Depositphotos_20131433_s-2019.jpg,Hazardous,paints,Hazardous_paints
Data\Hazardous\paints\paints-1-39fk2i757nrqtbo10u9845vnea4dhzvgtaw3aajb7a97m9zv4.jpg,Hazardous,paints,Hazardous_paints
Data\Hazardous\paints\paints-1134393.jpg,Hazardous,paints,Hazardous_paints
Data\Hazardous\paints\paints-solvents.jpg,Hazardous,paints,Hazardous_paints
Data\Hazardous\paints\Paints-Varnishes-Hero.jpg,Hazardous,paints,Hazardous_paints
Data\Hazardous\paints\PaintSolvents26Thinners.jpg,Hazardous,paints,Hazardous_paints
Data\Hazardous\paints\paint_storage.jpg,Hazardous,paints,Hazardous_paints
Data\Hazardous\paints\paiting-a-wall_iStock-1251274075_1100x620px_200917.jpg,Hazardous,paints,Hazardous_paints
Data\Hazardous\paints\people-mixing-paint.jpg,Hazardous,paints,Hazardous_paints
Data\Hazardous\paints\PlasticWaste_topNteaser.jpg,Hazardous,paints,Hazardous_paints
Data\Hazardous\paints\productgrid_solvents_w900-1.jpg,Hazardous,paints,Hazardous_paints
Data\Hazardous\paints\Recycled_solvent_or_virgin_maratek-881x588.jpg,Hazardous,paints,Hazardous_paints
Data\Hazardous\paints\rulesofoilpainting1-carrielewis.jpg,Hazardous,paints,Hazardous_paints
Data\Hazardous\paints\sca-journal-05oct2018-fa-hazmat-page-0001.jpg,Hazardous,paints,Hazardous_paints
Data\Hazardous\paints\shutterstock_40569.jpg,Hazardous,paints,Hazardous_paints
Data\Hazardous\paints\shutterstock_705650794-scaled-e1651069725819.jpg,Hazardous,paints,Hazardous_paints
Data\Hazardous\paints\sia-paint-solvents-1.jpg,Hazardous,paints,Hazardous_paints
Data\Hazardous\paints\slide_6.jpg,Hazardous,paints,Hazardous_paints
Data\Hazardous\paints\slide_62.jpg,Hazardous,paints,Hazardous_paints
Data\Hazardous\paints\Soho_A4_PaintSolvents__91726__10832.1557412784.jpg,Hazardous,paints,Hazardous_paints
Data\Hazardous\paints\soldier-paints-solvant-thinner-500x500.jpg,Hazardous,paints,Hazardous_paints
Data\Hazardous\paints\soldier-paints-solvent-thinner-paint.jpg,Hazardous,paints,Hazardous_paints
Data\Hazardous\paints\Solvent-based-paints-1024x640.jpg,Hazardous,paints,Hazardous_paints
Data\Hazardous\paints\Solvent-Free-Web-1.jpg,Hazardous,paints,Hazardous_paints
Data\Hazardous\paints\solvent-recovery-barrels-1024x485.jpg,Hazardous,paints,Hazardous_paints
Data\Hazardous\paints\solvent-selection-mix-at-Jacksons.jpg,Hazardous,paints,Hazardous_paints
Data\Hazardous\paints\solvents-paints-and-adhesives.jpg,Hazardous,paints,Hazardous_paints
Data\Hazardous\paints\Solvents.jpg,Hazardous,paints,Hazardous_paints
Data\Hazardous\paints\Solvents2.jpg,Hazardous,paints,Hazardous_paints
Data\Hazardous\paints\test-tube_iStock-1063777306_1100x620px_200917.jpg,Hazardous,paints,Hazardous_paints
Data\Hazardous\paints\The-oil-painters-guide.jpg,Hazardous,paints,Hazardous_paints
Data\Hazardous\paints\thinning-oil-paint-feature-image.jpg,Hazardous,paints,Hazardous_paints
Data\Hazardous\paints\Trex-6.jpg,Hazardous,paints,Hazardous_paints
Data\Hazardous\paints\ts-used-for-paint-painting-and-finishing-isolated-on-natural-white-411279802.jpg,Hazardous,paints,Hazardous_paints
Data\Hazardous\paints\tubes.jpg,Hazardous,paints,Hazardous_paints
Data\Hazardous\paints\used_paint_cans.jpg,Hazardous,paints,Hazardous_paints
Data\Hazardous\paints\various-tins-of-paint-solvents-stirrers-in-a-tidy-collection-on-the-E565YW.jpg,Hazardous,paints,Hazardous_paints
Data\Hazardous\paints\WASTE-SERVICES-Paints-466x250-480w.jpg,Hazardous,paints,Hazardous_paints
Data\Hazardous\paints\Water-based-paints-1024x640.jpg,Hazardous,paints,Hazardous_paints
Data\Hazardous\paints\Water-Based-Paints-vs-Solvent-Based-Paints.jpg,Hazardous,paints,Hazardous_paints
Data\Hazardous\paints\WN_OMV_AWMO_Water_Solvent_03.jpg,Hazardous,paints,Hazardous_paints
Data\Hazardous\paints\yellowPaint2.jpg,Hazardous,paints,Hazardous_paints
Data\Hazardous\paints\006827571_1-ee962a21b5d2673a4c1f0ed05d640bb6.png,Hazardous,paints,Hazardous_paints
Data\Hazardous\paints\13202_2020_865_Fig3_HTML.png,Hazardous,paints,Hazardous_paints
Data\Hazardous\paints\2022-2023-HHW-Flyer-updated2.png,Hazardous,paints,Hazardous_paints
Data\Hazardous\paints\32242531531_03d057a31c_o.png,Hazardous,paints,Hazardous_paints
Data\Hazardous\paints\40494_2020_388_Fig1_HTML.png,Hazardous,paints,Hazardous_paints
Data\Hazardous\paints\99-2.1800x1800.png,Hazardous,paints,Hazardous_paints
Data\Hazardous\paints\Composition-of-Solvent-borne-Paints.png,Hazardous,paints,Hazardous_paints
Data\Hazardous\paints\CRL-new-header-pics-14-1024x384.png,Hazardous,paints,Hazardous_paints
Data\Hazardous\paints\Flow-sheet-for-the-three-stage-paint-stripper-waste-treatment-process.png,Hazardous,paints,Hazardous_paints
Data\Hazardous\paints\HHW-1024x537.png,Hazardous,paints,Hazardous_paints
Data\Hazardous\paints\household_hazardous_waste_flier.png,Hazardous,paints,Hazardous_paints
Data\Hazardous\paints\Hydrocarbon-Solvents-used-for-Solvent-Based-Paint-Formulation.png,Hazardous,paints,Hazardous_paints
Data\Hazardous\paints\JC_Licht_Blog_Water-Based_vs._Solvent-Based_Paints_800x800.png,Hazardous,paints,Hazardous_paints
Data\Hazardous\paints\nexus3-paint-cans.png,Hazardous,paints,Hazardous_paints
Data\Hazardous\paints\paint-waste-disposal-e1652382599202.png,Hazardous,paints,Hazardous_paints
Data\Hazardous\paints\ppe42a14c4_06.png,Hazardous,paints,Hazardous_paints
Data\Hazardous\paints\Screen-Shot-2022-09-22-at-12.37.23-PM-568x400.png,Hazardous,paints,Hazardous_paints
Data\Hazardous\paints\screenshot-2022-08-03-130744.png,Hazardous,paints,Hazardous_paints
Data\Hazardous\paints\Untitled_design_51.png,Hazardous,paints,Hazardous_paints
Data\Hazardous\paints\White-Spirit-1200x1200px.png,Hazardous,paints,Hazardous_paints
Data\Hazardous\paints\5-Hazardous-Waste-Examples-Image-1.jpeg,Hazardous,paints,Hazardous_paints
Data\Hazardous\paints\7EA97D7B-0886-4E16-85DB-2F3BBAC680DA.jpeg,Hazardous,paints,Hazardous_paints
Data\Hazardous\paints\AdobeStock_210581916.jpeg,Hazardous,paints,Hazardous_paints
Data\Hazardous\paints\circle-paint-and-solvents-scaled.jpeg,Hazardous,paints,Hazardous_paints
Data\Hazardous\paints\IMG_2666-scaled.jpeg,Hazardous,paints,Hazardous_paints
Data\Hazardous\paints\IMG_2667-scaled.jpeg,Hazardous,paints,Hazardous_paints
Data\Hazardous\paints\various-used-paint-tins-ready-for-disposal-scaled.jpeg,Hazardous,paints,Hazardous_paints
Data\Hazardous\paints\1-s2.0-S2589004221010828-fx1.jpg,Hazardous,paints,Hazardous_paints
Data\Hazardous\paints\10-Non-Hazardous-Waste-Disposal-Methods.jpg,Hazardous,paints,Hazardous_paints
Data\Hazardous\paints\10123-cover-barrel.jpg,Hazardous,paints,Hazardous_paints
Data\Hazardous\paints\14580596996402728873807_600.jpg,Hazardous,paints,Hazardous_paints
Data\Hazardous\paints\15-new.jpg,Hazardous,paints,Hazardous_paints
Data\Hazardous\paints\18109287.jpg,Hazardous,paints,Hazardous_paints
Data\Hazardous\paints\200x177-hazardous-waste-items.jpg,Hazardous,paints,Hazardous_paints
Data\Hazardous\paints\20141208-02b_tcm100-1373849.jpg,Hazardous,paints,Hazardous_paints
Data\Hazardous\paints\25375296_web1_HHW-jsj-210608_1.jpg,Hazardous,paints,Hazardous_paints
Data\Hazardous\paints\3021738.JPG.jpg,Hazardous,paints,Hazardous_paints
Data\Hazardous\paints\33-FT0807GageDiagramLG.jpg,Hazardous,paints,Hazardous_paints
Data\Hazardous\paints\391w_e-waste-2049017_1280.jpg,Hazardous,paints,Hazardous_paints
Data\Hazardous\paints\41LxYlhuRLL._AC_UF10001000_QL80_.jpg,Hazardous,paints,Hazardous_paints
Data\Hazardous\paints\50215931-hazardous-waste-paints-and-varnishes.jpg,Hazardous,paints,Hazardous_paints
Data\Hazardous\paints\51AhrzGd8gL._AC_UF8941000_QL80_.jpg,Hazardous,paints,Hazardous_paints
Data\Hazardous\paints\51V5ThxCh2L._AC_SL1035_.jpg,Hazardous,paints,Hazardous_paints
Data\Hazardous\paints\5350017_image_10_46.jpg,Hazardous,paints,Hazardous_paints
Data\Hazardous\paints\5350017_image_2_46.jpg,Hazardous,paints,Hazardous_paints
Data\Hazardous\paints\640px-White_spirit.JPG.jpg,Hazardous,paints,Hazardous_paints
Data\Hazardous\paints\712jw2JuLGL.jpg,Hazardous,paints,Hazardous_paints
Data\Hazardous\paints\8.jpg,Hazardous,paints,Hazardous_paints
Data\Hazardous\paints\81B8lITyDxL._AC_UF10001000_QL80_.jpg,Hazardous,paints,Hazardous_paints
Data\Hazardous\paints\81YecOeujXL._AC_SL1500_.jpg,Hazardous,paints,Hazardous_paints
Data\Hazardous\paints\8e22955011cf8d6d8ac7d13a1e62a2ee_XL.jpg,Hazardous,paints,Hazardous_paints
Data\Hazardous\paints\9769-DS-19-0131_Household-Hazardous-Waste.jpg,Hazardous,paints,Hazardous_paints
Data\Hazardous\paints\984.jpg,Hazardous,paints,Hazardous_paints
Data\Hazardous\paints\aerosolrecycling.jpg,Hazardous,paints,Hazardous_paints
Data\Hazardous\paints\aerosol_170164178_small-250x167.jpg,Hazardous,paints,Hazardous_paints
Data\Hazardous\paints\bottles234.jpg,Hazardous,paints,Hazardous_paints
Data\Hazardous\paints\buckets-with-paint-dirty-glass-jars-brushes-spray-gun-solvents-and-other-art-supplies-2R3WH8J.jpg,Hazardous,paints,Hazardous_paints
Data\Hazardous\paints\BX_Lacke-Makros-12_1110px.jpg,Hazardous,paints,Hazardous_paints
Data\Hazardous\paints\Cans-for-solvent-waste.jpg,Hazardous,paints,Hazardous_paints
Data\Hazardous\paints\Chemic7.jpg,Hazardous,paints,Hazardous_paints
Data\Hazardous\paints\ChromaGlast-Sub-Solvent-Category.jpg,Hazardous,paints,Hazardous_paints
Data\Hazardous\paints\CitrusSolvent_Collection_RealMilkPaintCo_Web_2019_b4440ba8-7140-4254-8c06-eb0c61a89993.jpg,Hazardous,paints,Hazardous_paints
Data\Hazardous\paints\Composition-of-Solvent-borne-Paints_Q320.jpg,Hazardous,paints,Hazardous_paints
Data\Hazardous\paints\CONTGLAS.jpg,Hazardous,paints,Hazardous_paints
Data\Hazardous\paints\coschemicalcleanout-222.jpg,Hazardous,paints,Hazardous_paints
Data\Hazardous\paints\deco-shine-paint-solvent-385994667-b0zph.jpg,Hazardous,paints,Hazardous_paints
Data\Hazardous\paints\empty-paint-cans-waiting-disposal-los-angeles-california-52298309.jpg,Hazardous,paints,Hazardous_paints
Data\Hazardous\paints\EWM_paint_2007.jpg,Hazardous,paints,Hazardous_paints
Data\Hazardous\paints\haz.JPG.jpg,Hazardous,paints,Hazardous_paints
Data\Hazardous\paints\hazardous-waste-l.jpg,Hazardous,paints,Hazardous_paints
Data\Hazardous\paints\hazardous2Bhousehold2Bmaterials.jpg,Hazardous,paints,Hazardous_paints
Data\Hazardous\paints\hazardouswaste_paints.jpg,Hazardous,paints,Hazardous_paints
Data\Hazardous\paints\hhw.jpg,Hazardous,paints,Hazardous_paints
Data\Hazardous\paints\household-hazardous-waste.jpg,Hazardous,paints,Hazardous_paints
Data\Hazardous\paints\household-hazardous-wastes.jpg,Hazardous,paints,Hazardous_paints
Data\Hazardous\paints\HouseholdHazWaste.jpg,Hazardous,paints,Hazardous_paints
Data\Hazardous\paints\how-to-dispose-of-aerosol-cans-safely-header.jpg,Hazardous,paints,Hazardous_paints
Data\Hazardous\paints\how-to-manage-hazardous-waste-in-auto-body-and-paint-shops.jpg,Hazardous,paints,Hazardous_paints
Data\Hazardous\paints\How-Water-based-paints-is-better-when-wompared-with-solvent-based-paints-1024x640.jpg,Hazardous,paints,Hazardous_paints
Data\Hazardous\paints\Imagen-Ecobiofor.jpg,Hazardous,paints,Hazardous_paints
Data\Hazardous\paints\IMG_1527-1024x668.jpg,Hazardous,paints,Hazardous_paints
Data\Hazardous\paints\INF6348-Hazardous-Waste-banner-855x380-4-v2__ResizedImageWzg5MCwzOTZd.jpg,Hazardous,paints,Hazardous_paints
Data\Hazardous\paints\jp33a6-3.jpg,Hazardous,paints,Hazardous_paints
Data\Hazardous\paints\m4_ss10_fig10.7.jpg,Hazardous,paints,Hazardous_paints
Data\Hazardous\paints\maxresdefault.jpg,Hazardous,paints,Hazardous_paints
Data\Hazardous\paints\maxresdefault2.jpg,Hazardous,paints,Hazardous_paints
Data\Hazardous\paints\maxresdefault3.jpg,Hazardous,paints,Hazardous_paints
Data\Hazardous\paints\Methylated-rubber2_pdp_Thinners-1.jpg,Hazardous,paints,Hazardous_paints
Data\Hazardous\paints\Mineral-Spirits-vs.-Paint-Thinner-Mineral-Spirits-are-More-Effective.jpg,Hazardous,paints,Hazardous_paints
Data\Hazardous\paints\Mixed_Brand_Solvents_Atmos_2.jpg,Hazardous,paints,Hazardous_paints
Data\Hazardous\paints\Mixed_Brand_Solvents_Atmos_3.jpg,Hazardous,paints,Hazardous_paints
Data\Hazardous\paints\North_Seattle_Household_Hazardous_Waste_Collection_Facility_01.jpg,Hazardous,paints,Hazardous_paints
Data\Hazardous\paints\NOVDEC18_WEB_Science-Chemicals_AdobeStock_175995879_Creid-makcoud.jpg,Hazardous,paints,Hazardous_paints
Data\Hazardous\paints\o-PAINTING-570.jpg,Hazardous,paints,Hazardous_paints
Data\Hazardous\paints\Oil-Painting-Solvent.jpg,Hazardous,paints,Hazardous_paints
Data\Hazardous\paints\oil-painting-without-solvents.jpg,Hazardous,paints,Hazardous_paints
Data\Hazardous\paints\Orange-and-Lavender-group-1.jpg,Hazardous,paints,Hazardous_paints
Data\Hazardous\paints\p1dnoa0gj61o916ae19thirg155k6.jpg.optimal.jpg,Hazardous,paints,Hazardous_paints
Data\Hazardous\paints\page_1.jpg,Hazardous,paints,Hazardous_paints
Data\Hazardous\paints\page_image.jpg,Hazardous,paints,Hazardous_paints
Data\Hazardous\paints\page_image2.jpg,Hazardous,paints,Hazardous_paints
Data\Hazardous\paints\paint-cans-household-hazardous-waste.jpg,Hazardous,paints,Hazardous_paints
Data\Hazardous\paints\Paint-Disposal-scaled.jpg,Hazardous,paints,Hazardous_paints
Data\Hazardous\paints\paint-in-tin_iStock-1100x620px_copyright_janssenkruseproductions_1130426675_200917.jpg,Hazardous,paints,Hazardous_paints
Data\Hazardous\paints\Paint-Solvents-and-Thinners.jpg,Hazardous,paints,Hazardous_paints
Data\Hazardous\paints\paint-thinner.jpg,Hazardous,paints,Hazardous_paints
Data\Hazardous\paints\Paint-Thinners.jpg,Hazardous,paints,Hazardous_paints
Data\Hazardous\paints\paintBuckets.jpg,Hazardous,paints,Hazardous_paints
Data\Hazardous\paints\paintcans_Depositphotos_20131433_s-2019.jpg,Hazardous,paints,Hazardous_paints
Data\Hazardous\paints\paints-1-39fk2i757nrqtbo10u9845vnea4dhzvgtaw3aajb7a97m9zv4.jpg,Hazardous,paints,Hazardous_paints
Data\Hazardous\paints\paints-1134393.jpg,Hazardous,paints,Hazardous_paints
Data\Hazardous\paints\paints-solvents.jpg,Hazardous,paints,Hazardous_paints
Data\Hazardous\paints\Paints-Varnishes-Hero.jpg,Hazardous,paints,Hazardous_paints
Data\Hazardous\paints\PaintSolvents26Thinners.jpg,Hazardous,paints,Hazardous_paints
Data\Hazardous\paints\paint_storage.jpg,Hazardous,paints,Hazardous_paints
Data\Hazardous\paints\paiting-a-wall_iStock-1251274075_1100x620px_200917.jpg,Hazardous,paints,Hazardous_paints
Data\Hazardous\paints\people-mixing-paint.jpg,Hazardous,paints,Hazardous_paints
Data\Hazardous\paints\PlasticWaste_topNteaser.jpg,Hazardous,paints,Hazardous_paints
Data\Hazardous\paints\productgrid_solvents_w900-1.jpg,Hazardous,paints,Hazardous_paints
Data\Hazardous\paints\Recycled_solvent_or_virgin_maratek-881x588.jpg,Hazardous,paints,Hazardous_paints
Data\Hazardous\paints\rulesofoilpainting1-carrielewis.jpg,Hazardous,paints,Hazardous_paints
Data\Hazardous\paints\sca-journal-05oct2018-fa-hazmat-page-0001.jpg,Hazardous,paints,Hazardous_paints
Data\Hazardous\paints\shutterstock_40569.jpg,Hazardous,paints,Hazardous_paints
Data\Hazardous\paints\shutterstock_705650794-scaled-e1651069725819.jpg,Hazardous,paints,Hazardous_paints
Data\Hazardous\paints\sia-paint-solvents-1.jpg,Hazardous,paints,Hazardous_paints
Data\Hazardous\paints\slide_6.jpg,Hazardous,paints,Hazardous_paints
Data\Hazardous\paints\slide_62.jpg,Hazardous,paints,Hazardous_paints
Data\Hazardous\paints\Soho_A4_PaintSolvents__91726__10832.1557412784.jpg,Hazardous,paints,Hazardous_paints
Data\Hazardous\paints\soldier-paints-solvant-thinner-500x500.jpg,Hazardous,paints,Hazardous_paints
Data\Hazardous\paints\soldier-paints-solvent-thinner-paint.jpg,Hazardous,paints,Hazardous_paints
Data\Hazardous\paints\Solvent-based-paints-1024x640.jpg,Hazardous,paints,Hazardous_paints
Data\Hazardous\paints\Solvent-Free-Web-1.jpg,Hazardous,paints,Hazardous_paints
Data\Hazardous\paints\solvent-recovery-barrels-1024x485.jpg,Hazardous,paints,Hazardous_paints
Data\Hazardous\paints\solvent-selection-mix-at-Jacksons.jpg,Hazardous,paints,Hazardous_paints
Data\Hazardous\paints\solvents-paints-and-adhesives.jpg,Hazardous,paints,Hazardous_paints
Data\Hazardous\paints\Solvents.jpg,Hazardous,paints,Hazardous_paints
Data\Hazardous\paints\Solvents2.jpg,Hazardous,paints,Hazardous_paints
Data\Hazardous\paints\test-tube_iStock-1063777306_1100x620px_200917.jpg,Hazardous,paints,Hazardous_paints
Data\Hazardous\paints\The-oil-painters-guide.jpg,Hazardous,paints,Hazardous_paints
Data\Hazardous\paints\thinning-oil-paint-feature-image.jpg,Hazardous,paints,Hazardous_paints
Data\Hazardous\paints\Trex-6.jpg,Hazardous,paints,Hazardous_paints
Data\Hazardous\paints\ts-used-for-paint-painting-and-finishing-isolated-on-natural-white-411279802.jpg,Hazardous,paints,Hazardous_paints
Data\Hazardous\paints\tubes.jpg,Hazardous,paints,Hazardous_paints
Data\Hazardous\paints\used_paint_cans.jpg,Hazardous,paints,Hazardous_paints
Data\Hazardous\paints\various-tins-of-paint-solvents-stirrers-in-a-tidy-collection-on-the-E565YW.jpg,Hazardous,paints,Hazardous_paints
Data\Hazardous\paints\WASTE-SERVICES-Paints-466x250-480w.jpg,Hazardous,paints,Hazardous_paints
Data\Hazardous\paints\Water-based-paints-1024x640.jpg,Hazardous,paints,Hazardous_paints
Data\Hazardous\paints\Water-Based-Paints-vs-Solvent-Based-Paints.jpg,Hazardous,paints,Hazardous_paints
Data\Hazardous\paints\WN_OMV_AWMO_Water_Solvent_03.jpg,Hazardous,paints,Hazardous_paints
Data\Hazardous\paints\yellowPaint2.jpg,Hazardous,paints,Hazardous_paints
Data\Hazardous\paints\006827571_1-ee962a21b5d2673a4c1f0ed05d640bb6.png,Hazardous,paints,Hazardous_paints
Data\Hazardous\paints\13202_2020_865_Fig3_HTML.png,Hazardous,paints,Hazardous_paints
Data\Hazardous\paints\2022-2023-HHW-Flyer-updated2.png,Hazardous,paints,Hazardous_paints
Data\Hazardous\paints\32242531531_03d057a31c_o.png,Hazardous,paints,Hazardous_paints
Data\Hazardous\paints\40494_2020_388_Fig1_HTML.png,Hazardous,paints,Hazardous_paints
Data\Hazardous\paints\99-2.1800x1800.png,Hazardous,paints,Hazardous_paints
Data\Hazardous\paints\Composition-of-Solvent-borne-Paints.png,Hazardous,paints,Hazardous_paints
Data\Hazardous\paints\CRL-new-header-pics-14-1024x384.png,Hazardous,paints,Hazardous_paints
Data\Hazardous\paints\Flow-sheet-for-the-three-stage-paint-stripper-waste-treatment-process.png,Hazardous,paints,Hazardous_paints
Data\Hazardous\paints\HHW-1024x537.png,Hazardous,paints,Hazardous_paints
Data\Hazardous\paints\household_hazardous_waste_flier.png,Hazardous,paints,Hazardous_paints
Data\Hazardous\paints\Hydrocarbon-Solvents-used-for-Solvent-Based-Paint-Formulation.png,Hazardous,paints,Hazardous_paints
Data\Hazardous\paints\JC_Licht_Blog_Water-Based_vs._Solvent-Based_Paints_800x800.png,Hazardous,paints,Hazardous_paints
Data\Hazardous\paints\nexus3-paint-cans.png,Hazardous,paints,Hazardous_paints
Data\Hazardous\paints\paint-waste-disposal-e1652382599202.png,Hazardous,paints,Hazardous_paints
Data\Hazardous\paints\ppe42a14c4_06.png,Hazardous,paints,Hazardous_paints
Data\Hazardous\paints\Screen-Shot-2022-09-22-at-12.37.23-PM-568x400.png,Hazardous,paints,Hazardous_paints
Data\Hazardous\paints\screenshot-2022-08-03-130744.png,Hazardous,paints,Hazardous_paints
Data\Hazardous\paints\Untitled_design_51.png,Hazardous,paints,Hazardous_paints
Data\Hazardous\paints\White-Spirit-1200x1200px.png,Hazardous,paints,Hazardous_paints
Data\Hazardous\paints\5-Hazardous-Waste-Examples-Image-1.jpeg,Hazardous,paints,Hazardous_paints
Data\Hazardous\paints\7EA97D7B-0886-4E16-85DB-2F3BBAC680DA.jpeg,Hazardous,paints,Hazardous_paints
Data\Hazardous\paints\AdobeStock_210581916.jpeg,Hazardous,paints,Hazardous_paints
Data\Hazardous\paints\circle-paint-and-solvents-scaled.jpeg,Hazardous,paints,Hazardous_paints
Data\Hazardous\paints\IMG_2666-scaled.jpeg,Hazardous,paints,Hazardous_paints
Data\Hazardous\paints\IMG_2667-scaled.jpeg,Hazardous,paints,Hazardous_paints
Data\Hazardous\paints\various-used-paint-tins-ready-for-disposal-scaled.jpeg,Hazardous,paints,Hazardous_paints
Data\Hazardous\pesticides\0.42889600_1581698919_59.jpg,Hazardous,pesticides,Hazardous_pesticides
Data\Hazardous\pesticides\08c2d5475f254215f90c5fcde77ec4b4.jpg,Hazardous,pesticides,Hazardous_pesticides
Data\Hazardous\pesticides\1-s2.0-S2352186420313262-gr1.jpg,Hazardous,pesticides,Hazardous_pesticides
Data\Hazardous\pesticides\1668775196_Impact-of-agricultural-use-of-pesticides-and-insecticides-on-health.jpg,Hazardous,pesticides,Hazardous_pesticides
Data\Hazardous\pesticides\170313-un-pesticides.jpg,Hazardous,pesticides,Hazardous_pesticides
Data\Hazardous\pesticides\2018-Pesticide-Waste-Collection-Flyer-112818.jpg,Hazardous,pesticides,Hazardous_pesticides
Data\Hazardous\pesticides\209531-dc.jpg,Hazardous,pesticides,Hazardous_pesticides
